name,url,team,team_url,year,league,statistic,value,stat_type,rank
Mike Trout,https://www.baseball-almanac.com/players/player.php?p=troutmi01,Los Angeles Angels,,2018,American League,Base on Balls,122,player,1
Mookie Betts,https://www.baseball-almanac.com/players/player.php?p=bettsmo01,Boston Red Sox,,2018,American League,Batting Average,.346,player,1
Alex Bregman,https://www.baseball-almanac.com/players/player.php?p=bregmal01,Houston Astros,,2018,American League,Doubles,50,player,1
Whit Merrifield,https://www.baseball-almanac.com/players/player.php?p=merriwh01,Kansas City Royals,,2018,American League,Hits,192,player,1
Khris Davis,https://www.baseball-almanac.com/players/player.php?p=daviskh01,Oakland Athletics,,2018,American League,Home Runs,48,player,1
Mike Trout,https://www.baseball-almanac.com/players/player.php?p=troutmi01,Los Angeles Angels,,2018,American League,On Base Percentage,.460,player,1
J.D. Martinez,https://www.baseball-almanac.com/players/player.php?p=martijd02,Boston Red Sox,,2018,American League,RBI,130,player,1
Mookie Betts,https://www.baseball-almanac.com/players/player.php?p=bettsmo01,Boston Red Sox,,2018,American League,Runs,129,player,1
Mookie Betts,https://www.baseball-almanac.com/players/player.php?p=bettsmo01,Boston Red Sox,,2018,American League,Slugging Average,.640,player,1
Whit Merrifield,https://www.baseball-almanac.com/players/player.php?p=merriwh01,Kansas City Royals,,2018,American League,Stolen Bases,45,player,1
J.D. Martinez,https://www.baseball-almanac.com/players/player.php?p=martijd02,Boston Red Sox,,2018,American League,Total Bases,358,player,1
Yolmer Sanchez,https://www.baseball-almanac.com/players/player.php?p=sanchca01,Chicago White Sox,,2018,American League,Triples,10,player,1
Mallex Smith,https://www.baseball-almanac.com/players/player.php?p=smithma05,Tampa Bay Rays,,2018,American League,Triples,10,player,1
Jose Berrios,https://www.baseball-almanac.com/players/player.php?p=berrijo01,Minnesota Twins,,2018,American League,Complete Games,2,pitcher,1
Carlos Carrasco,https://www.baseball-almanac.com/players/player.php?p=carraca01,Cleveland Indians,,2018,American League,Complete Games,2,pitcher,1
Corey Kluber,https://www.baseball-almanac.com/players/player.php?p=klubeco01,Cleveland Indians,,2018,American League,Complete Games,2,pitcher,1
James Paxton,https://www.baseball-almanac.com/players/player.php?p=paxtoja01,Seattle Mariners,,2018,American League,Complete Games,2,pitcher,1
Blake Snell,https://www.baseball-almanac.com/players/player.php?p=snellbl01,Tampa Bay Rays,,2018,American League,ERA,1.89,pitcher,1
Ryan Pressly,https://www.baseball-almanac.com/players/player.php?p=pressry01,Minnesota Twins,,2018,American League,Games,77,pitcher,1
Ryan Pressly,https://www.baseball-almanac.com/players/player.php?p=pressry01,Houston Astros,,2018,American League,Games,77,pitcher,1
Edwin Diaz,https://www.baseball-almanac.com/players/player.php?p=diazed04,Seattle Mariners,,2018,American League,Saves,57,pitcher,1
Jose Berrios,https://www.baseball-almanac.com/players/player.php?p=berrijo01,Minnesota Twins,,2018,American League,Shutouts,1,pitcher,1
Mike Clevinger,https://www.baseball-almanac.com/players/player.php?p=clevimi01,Cleveland Indians,,2018,American League,Shutouts,1,pitcher,1
Gerrit Cole,https://www.baseball-almanac.com/players/player.php?p=colege01,Houston Astros,,2018,American League,Shutouts,1,pitcher,1
Andrew Heaney,https://www.baseball-almanac.com/players/player.php?p=heanean01,Los Angeles Angels,,2018,American League,Shutouts,1,pitcher,1
Corey Kluber,https://www.baseball-almanac.com/players/player.php?p=klubeco01,Cleveland Indians,,2018,American League,Shutouts,1,pitcher,1
Sean Manaea,https://www.baseball-almanac.com/players/player.php?p=manaese01,Oakland Athletics,,2018,American League,Shutouts,1,pitcher,1
Daniel Mengden,https://www.baseball-almanac.com/players/player.php?p=mengdda01,Oakland Athletics,,2018,American League,Shutouts,1,pitcher,1
James Paxton,https://www.baseball-almanac.com/players/player.php?p=paxtoja01,Seattle Mariners,,2018,American League,Shutouts,1,pitcher,1
Luis Severino,https://www.baseball-almanac.com/players/player.php?p=severlu01,New York Yankees,,2018,American League,Shutouts,1,pitcher,1
Masahiro Tanaka,https://www.baseball-almanac.com/players/player.php?p=tanakma01,New York Yankees,,2018,American League,Shutouts,1,pitcher,1
Justin Verlander,https://www.baseball-almanac.com/players/player.php?p=verlaju01,Houston Astros,,2018,American League,Shutouts,1,pitcher,1
Justin Verlander,https://www.baseball-almanac.com/players/player.php?p=verlaju01,Houston Astros,,2018,American League,Strikeouts,290,pitcher,1
Charlie Morton,https://www.baseball-almanac.com/players/player.php?p=mortoch02,Houston Astros,,2018,American League,Winning Percentage,.833,pitcher,1
Blake Snell,https://www.baseball-almanac.com/players/player.php?p=snellbl01,Tampa Bay Rays,,2018,American League,Wins,21,pitcher,1
